day,n,tmin,tmean,tmax,sd,frozen,class
2026-02-11,24,4.6,6.295833333333333,8.9,1.787025502036145,False,-
2026-02-12,24,6.8,9.887500000000001,14.0,1.7263463554948737,False,-
2026-02-13,24,7.6,9.729166666666666,11.0,1.046517689942372,False,-
2026-02-14,24,7.6,7.599999999999999,7.6,0.0,True,-
2026-02-15,24,7.6,7.599999999999999,7.6,0.0,True,-
2026-02-16,24,-2.0,4.05,7.6,3.2678938836477855,False,-
2026-02-17,24,1.3,4.0125,7.6,2.3712613594419762,False,-
2026-02-18,24,3.5,4.8374999999999995,6.6,0.9030443679215225,False,-
2026-02-19,24,-0.3,2.954166666666667,4.5,1.265934666446158,False,-
2026-02-20,24,-1.5,1.3708333333333333,2.9,1.4866007816686937,False,-
2026-02-21,24,-0.5,-0.5,-0.5,0.0,True,-
2026-02-22,24,-0.5,-0.5,-0.5,0.0,True,-
2026-02-23,24,-0.5,6.520833333333333,14.1,6.188978925875216,False,-
2026-02-24,24,5.9,9.833333333333334,11.5,1.3598806426737755,False,-
2026-02-25,24,2.9,8.95,13.9,2.640981372273507,False,-
2026-02-26,24,1.8,8.895833333333334,13.1,2.8971468973677426,False,-
2026-02-27,24,4.4,10.0875,13.9,2.2049967958174492,False,-
2026-02-28,24,11.8,11.800000000000002,11.8,0.0,True,-
2026-03-01,24,11.8,11.800000000000002,11.8,0.0,True,-
2026-03-02,24,1.7,8.0625,11.8,3.4624460441565947,False,-
2026-03-03,24,3.4,6.333333333333333,9.9,1.8588604893430223,False,-
2026-03-04,24,2.6,7.9125000000000005,12.8,2.6454739856395584,False,-
2026-03-05,24,1.3,8.625,12.4,2.6518656271289136,False,-
2026-03-06,24,1.3,9.170833333333333,14.7,3.5127691500366587,False,-
2026-03-07,24,11.0,11.0,11.0,0.0,True,-
2026-03-08,24,11.0,11.0,11.0,0.0,True,-
2026-03-09,24,4.6,12.104166666666666,18.1,3.297361153969966,False,-
2026-03-10,24,7.4,13.65,18.1,2.5563220862590184,False,-
2026-03-11,24,6.3,13.799999999999999,17.7,2.650348623499738,False,-
2026-03-12,24,10.0,12.408333333333333,14.3,1.3513010370578509,False,-
2026-03-13,24,3.4,10.9375,16.0,3.043426629996838,False,-
2026-03-14,24,12.0,12.0,12.0,0.0,True,-
2026-03-15,24,12.0,12.0,12.0,0.0,True,-
2026-03-16,24,6.8,10.275,12.0,1.939800527620436,False,-
2026-03-17,24,1.8,6.45,11.3,3.276265105799325,False,-
2026-03-18,24,1.3,7.808333333333334,15.8,5.099950269720597,False,-
2026-03-19,24,3.6,9.15,14.9,4.108316062520655,False,-
2026-03-20,24,2.2,8.725,15.4,4.4144279259088,False,-
2026-03-21,24,7.9,10.304166666666667,13.2,1.686385165831409,False,-
2026-03-22,24,3.9,8.870833333333334,14.7,3.9843693698454103,False,-
2026-03-23,24,2.4,8.933333333333334,15.9,4.58605321141949,False,-
2026-03-24,24,2.5,9.608333333333333,17.1,5.523539875263252,False,-
2026-03-25,24,7.6,11.020833333333334,16.1,3.0589823779168452,False,-
2026-03-26,24,5.7,7.5125,9.4,1.2379198892391678,False,-
2026-03-27,24,2.5,5.4750000000000005,9.6,2.313711492292247,False,-
2026-03-28,24,-1.0,5.583333333333333,12.4,4.826256688489372,False,-
2026-03-29,22,6.1,8.045454545454545,10.9,1.6014063083746621,False,-
2026-03-30,24,2.4,6.016666666666667,9.4,2.4282157820214354,False,-
2026-03-31,24,5.0,7.683333333333334,10.7,1.9381000707027418,False,-
2026-04-01,23,5.6,8.843478260869565,12.3,2.3529142639707117,False,-
2026-04-02,24,0.9,7.854166666666667,14.7,4.7272548488310955,False,-
2026-04-03,24,1.6,9.012500000000001,15.8,5.157207914973069,False,-
2026-04-04,24,8.0,12.629166666666668,17.4,2.8769668760340457,False,-
2026-04-05,24,7.7,15.608333333333334,23.9,5.862253363063867,False,-
2026-04-06,24,9.8,13.979166666666666,20.3,2.767510129853291,False,-
2026-04-07,24,3.0,9.741666666666667,16.1,4.311654243888369,False,-
2026-04-08,24,1.7,8.645833333333334,14.8,4.361987896108505,False,-
2026-04-09,24,1.7,8.308333333333334,14.3,4.2720442786610455,False,-
2026-04-10,24,3.6,5.908333333333334,9.3,1.7567055794166595,False,-
2026-04-11,24,4.0,7.7749999999999995,14.0,3.575064608719924,False,-
2026-04-12,24,4.8,9.495833333333334,14.6,3.1320890606842537,False,-
2026-04-13,24,8.5,13.466666666666667,19.5,3.909260651399406,False,-
2026-04-14,24,10.4,14.666666666666666,20.5,3.461548618838063,False,-
2026-04-15,24,11.3,14.095833333333333,19.0,2.7278721069515086,False,-
2026-04-16,24,12.5,16.629166666666666,21.0,3.0379454107736326,False,-
2026-04-17,24,10.2,15.5625,21.2,4.226604403372606,False,-
2026-04-18,24,7.4,14.975,22.3,5.275064392765844,False,-
2026-04-19,24,12.2,15.679166666666667,18.9,1.6937170767964413,False,-
2026-04-20,24,6.4,9.575000000000001,13.5,1.992431330986253,False,-
2026-04-21,24,7.3,10.154166666666667,14.8,2.8880532282621387,False,-
2026-04-22,24,2.2,9.299999999999999,16.3,5.0097296637990185,False,-
2026-04-23,24,7.0,13.2125,19.9,4.608339557613011,False,-
2026-04-24,24,7.1,13.133333333333333,18.7,3.662342641423438,False,-
2026-04-25,24,6.0,13.8125,22.5,6.150384399439564,False,-
2026-04-26,24,7.6,12.908333333333333,17.4,2.97656304086305,False,-
2026-04-27,24,3.7,11.291666666666666,18.7,5.118586478338711,False,-
2026-04-28,24,5.5,12.754166666666668,19.7,5.047511583781239,False,-
2026-04-29,24,5.7,11.458333333333334,15.9,3.1792693536704952,False,-
2026-04-30,24,1.7,9.329166666666667,17.8,5.0913805394118254,False,-
2026-05-01,23,4.8,13.326086956521738,23.6,6.496307859875229,False,-
2026-05-02,24,7.1,15.741666666666667,25.8,6.402507434534954,False,-
2026-05-03,24,8.9,17.8875,28.5,6.70109092351517,False,-
2026-05-04,24,12.6,19.675,26.1,4.471382433830194,False,-
2026-05-05,24,15.0,20.712500000000002,26.6,3.529418291767194,False,A
2026-05-06,24,13.2,18.412499999999998,23.6,3.288889398909739,False,-
2026-05-07,24,12.2,16.645833333333332,20.1,2.361462179072197,False,-
2026-05-08,24,11.5,14.508333333333333,18.4,2.326392367868191,False,-
2026-05-09,24,9.5,14.775,20.7,3.891937038679258,False,-
2026-05-10,24,8.0,15.020833333333334,22.8,5.250008626631976,False,-
2026-05-11,24,12.3,17.425,23.9,4.041765649467742,False,-
2026-05-12,24,9.0,11.445833333333333,16.4,1.7611703536264607,False,-
2026-05-13,24,7.3,11.808333333333332,17.3,3.988125490444883,False,-
2026-05-14,24,9.4,13.891666666666666,18.9,3.0329948847656323,False,-
2026-05-15,24,8.1,13.9375,19.4,3.8590168268051417,False,-
2026-05-16,24,11.3,13.929166666666667,17.4,2.2318795289809117,False,-
2026-05-17,24,8.4,14.066666666666668,19.1,3.5527902894175605,False,-
2026-05-18,24,6.6,14.25,22.4,5.595883580229154,False,-
2026-05-19,24,9.4,16.404166666666665,23.8,5.2525338950682245,False,-
2026-05-20,24,10.6,18.254166666666666,24.0,4.569081266861906,False,-
2026-05-21,24,14.0,19.091666666666665,23.6,3.303347007093768,False,-
2026-05-22,24,11.6,19.054166666666667,26.3,5.202088139823543,False,-
2026-05-23,24,13.2,20.820833333333333,28.6,5.338537429301961,False,A
2026-05-24,24,14.9,22.983333333333334,31.5,5.939892157318993,False,B
2026-05-25,24,18.7,23.96666666666667,29.2,3.428609385573194,False,A
2026-05-26,24,15.3,23.491666666666664,31.1,5.361206602238346,False,B
2026-05-27,24,16.6,22.95,27.9,4.285161455027356,False,A
2026-05-28,24,12.7,19.129166666666666,24.3,3.5590031783054656,False,-
2026-05-29,24,10.6,19.241666666666667,27.6,5.709253866324823,False,-
2026-05-30,24,16.5,22.483333333333334,28.0,4.454862186583249,False,A
2026-05-31,24,14.8,20.329166666666666,27.0,3.672160738959233,False,A
2026-06-01,24,17.0,20.108333333333334,25.2,2.962066943826585,False,-
2026-06-02,24,13.3,20.816666666666666,29.0,5.61307996261114,False,A
2026-06-03,24,17.3,20.583333333333332,23.8,2.040602354946816,False,-
2026-06-04,24,12.7,20.383333333333333,27.9,5.509648980112797,False,-
2026-06-05,24,15.1,19.1125,23.3,2.7728987344121228,False,-
2026-06-06,24,11.5,18.529166666666665,27.2,5.558266790119466,False,-
2026-06-07,24,16.1,21.3875,26.2,3.1937864266620006,False,A
2026-06-08,24,13.2,20.775000000000002,28.3,5.200522548995311,False,A
2026-06-09,24,18.0,20.6875,24.1,1.5543242625152172,False,-
2026-06-10,24,14.5,17.004166666666666,20.3,1.914584565374696,False,-
2026-06-11,24,12.9,15.512500000000001,19.1,2.1061633158526614,False,-
2026-06-12,24,11.0,15.4375,18.5,2.84479883907151,False,-
2026-06-13,24,16.4,20.129166666666666,25.9,3.556925781414726,False,-
2026-06-14,24,13.9,17.912499999999998,22.1,2.4730394079034568,False,-
2026-06-15,24,14.4,17.8,22.4,2.6467371216848012,False,-
2026-06-16,24,11.7,18.366666666666667,25.3,4.818773672849237,False,-
2026-06-17,24,15.6,21.7625,27.8,4.424910954643236,False,A
2026-06-18,24,20.5,25.558333333333334,32.2,4.0886817974231855,False,B
2026-06-19,24,19.3,26.525000000000002,34.0,5.300553703644308,False,C
2026-06-20,24,21.4,27.916666666666668,34.9,4.5975103533625,False,C
2026-06-21,24,20.0,26.179166666666664,33.7,4.235972160546804,False,C
2026-06-22,24,19.9,25.916666666666668,32.1,4.3950235362348185,False,B
2026-06-23,24,20.6,26.349999999999998,31.6,3.464478127460496,False,B
2026-06-24,24,18.7,25.96666666666667,33.2,4.871627410136001,False,C
2026-06-25,24,20.3,27.962500000000002,36.2,5.48197144005377,False,C
2026-06-26,24,21.6,29.27916666666667,37.1,5.445938188560643,False,C
2026-06-27,24,23.1,30.837500000000002,39.0,5.432895976884905,False,C
2026-06-28,24,23.8,31.545833333333334,39.7,5.451842860878343,False,C
2026-06-29,24,26.8,30.9375,34.7,2.2100191815024366,False,C
2026-06-30,24,23.2,27.25,30.7,2.6536275417689614,False,B
2026-07-01,24,21.5,23.55,26.6,1.339370390697905,False,A
2026-07-02,24,16.8,22.820833333333336,29.4,4.358298348295307,False,A
2026-07-03,24,18.5,22.179166666666664,25.8,2.170950336216571,False,-
2026-07-04,24,15.5,20.670833333333334,25.9,3.3195703187986987,False,-
2026-07-05,24,18.9,21.754166666666666,26.1,2.2186911861974266,False,A
2026-07-06,24,18.6,21.954166666666666,25.4,2.330138858834229,False,-
2026-07-07,24,19.9,25.40833333333333,30.5,3.7934631036614253,False,B
2026-07-08,24,19.1,22.679166666666664,27.3,2.310651925072356,False,A
2026-07-09,24,18.0,21.712500000000002,26.8,3.0416403612124348,False,A
2026-07-10,24,14.6,21.787499999999998,28.3,4.698409767977466,False,A
2026-07-11,24,16.0,22.620833333333334,28.1,4.107467130956017,False,A
2026-07-12,24,19.1,24.445833333333336,30.4,3.8930237679689292,False,B
2026-07-13,24,18.2,25.09583333333333,32.5,4.589636640601696,False,B
2026-07-14,24,21.4,25.52916666666667,31.1,2.9611218741590473,False,B
2026-07-15,24,19.3,23.958333333333332,30.4,3.786809677846498,False,B
2026-07-16,24,20.1,26.791666666666668,31.3,3.0112710975912487,False,B
2026-07-17,24,23.7,28.9875,31.2,1.7874714956681363,False,B
2026-07-18,24,26.6,26.600000000000005,26.6,0.0,True,A
2026-07-19,24,26.6,26.600000000000005,26.6,0.0,True,A
2026-07-20,24,17.7,24.17916666666667,26.6,2.801393933564949,False,A
2026-07-21,24,13.9,19.220833333333335,23.1,3.202984907682298,False,-
2026-07-22,24,13.1,19.933333333333334,26.0,4.550840024384095,False,A
2026-07-23,24,16.6,18.912499999999998,21.4,1.5853438798542405,False,-
2026-07-24,24,13.0,19.4875,26.8,4.390138405265979,False,A
2026-07-25,24,12.9,21.175,30.8,6.198614852284062,False,-
2026-07-26,24,15.7,23.808333333333334,32.5,6.311887794965299,False,B
2026-07-27,24,19.7,23.3,27.5,1.9087897372077323,False,A
2026-07-28,24,16.7,22.808333333333334,29.3,4.088256422939996,False,A
2026-07-29,24,16.0,24.195833333333336,32.9,5.736494852120567,False,B
2026-07-30,24,19.0,27.52916666666667,38.0,6.57944620153099,False,C
2026-07-31,24,22.5,29.379166666666666,36.3,4.483203354616046,False,C
2026-08-01,24,23.1,26.90416666666667,30.4,2.2960228688958555,False,B
2026-08-02,24,18.2,23.412499999999998,29.4,4.060768025450575,False,A
2026-08-03,24,20.1,26.566666666666666,34.3,4.753640862462723,False,C
2026-08-04,24,22.4,28.808333333333334,37.5,4.608302211808849,False,C
2026-08-05,24,22.4,29.599999999999998,37.8,5.328267521681762,False,C
2026-08-06,24,25.8,29.691666666666666,33.4,2.627929697072133,False,C
2026-08-07,24,21.0,25.416666666666668,30.2,2.750441334810085,False,B
2026-08-08,24,17.7,22.879166666666666,28.6,3.5051489041950417,False,A
2026-08-09,24,17.0,24.15416666666667,33.3,5.290679184366036,False,C
2026-08-10,24,21.1,27.620833333333334,35.9,5.4317888131024485,False,C
2026-08-11,24,20.6,24.6375,30.6,2.666509279775796,False,B
2026-08-12,24,14.8,21.158333333333335,27.3,3.717399355868896,False,A
2026-08-13,24,14.4,21.525000000000002,29.4,4.904146426638693,False,A
2026-08-14,24,14.8,22.4875,31.4,5.617698159272683,False,B
2026-08-15,24,15.8,24.041666666666668,33.9,6.240813538569181,False,C
2026-08-16,24,18.3,23.541666666666668,29.7,3.554900679425476,False,A
2026-08-17,24,18.8,22.058333333333334,27.1,2.371555473169211,False,A
2026-08-18,24,16.5,19.508333333333333,22.6,1.9921403535910311,False,-
2026-08-19,24,17.2,21.712500000000002,29.1,4.209855156033591,False,A
2026-08-20,24,18.7,23.620833333333334,29.5,3.9902031294775884,False,A
2026-08-21,24,17.9,23.099999999999998,28.8,3.224094075658407,False,A
2026-08-22,24,15.3,18.270833333333332,21.9,2.2903349226632814,False,-
2026-08-23,24,12.8,17.966666666666665,23.1,3.6051492963919483,False,-
2026-08-24,24,11.5,17.575,23.7,3.923978681854958,False,-
2026-08-25,12,16.4,17.091666666666665,18.6,0.7913835219335053,False,-
